,abstract,date,headline,id,paragraph,text,type
106,,2014-06-19,"Ask Well | Game On, Weekend Warrior",53a3439e7988106a6836c340,A reader asked Well if occasional cardiovascular exercise is better or worse than regular workouts.,"Ask Well | Game On, Weekend Warrior A reader asked Well if occasional cardiovascular exercise is better or worse than regular workouts.  ",Video
107,,2014-06-16,The Mother Who Jumped,539f3e5479881002d39bb948,"A few months after Cindy Wachenheim gave birth to the child she had long dreamed of, she became convinced that she had caused her son irrevocable brain damage. It was a certainty she couldn’t shake.","The Mother Who Jumped A few months after Cindy Wachenheim gave birth to the child she had long dreamed of, she became convinced that she had caused her son irrevocable brain damage. It was a certainty she couldn’t shake.  ",Video
108,,2014-06-13,The Weekly Health Quiz,539b32507988103b24442c27,"In the news: fish during pregnancy, tools to combat blindness and sex after 60. Test your knowledge of this week’s health news.","The Weekly Health Quiz In the news: fish during pregnancy, tools to combat blindness and sex after 60. Test your knowledge of this week’s health news.  ",Interactive Feature
109,,2014-06-05,The Weekly Health Quiz,5390e5f579881004819061ef,"In the news: sunburned teenagers, MERS and MRSA. Test your knowledge of this week’s health news.","The Weekly Health Quiz In the news: sunburned teenagers, MERS and MRSA. Test your knowledge of this week’s health news.  ",Interactive Feature
110,,2014-06-02,The Nipple Artist,538ce598798810066d972ce8,"A tattoo parlor in Finksburg, Md., has become an unlikely destination for breast cancer survivors.","The Nipple Artist A tattoo parlor in Finksburg, Md., has become an unlikely destination for breast cancer survivors.  ",Video
111,,2014-05-30,The Weekly Health Quiz,5388a3177988106fe1179bd3,"In the news: walking, diet drinks and food labels. Test your knowledge of this week’s health news.","The Weekly Health Quiz In the news: walking, diet drinks and food labels. Test your knowledge of this week’s health news.  ",Interactive Feature
112,,2014-05-23,The Weekly Health Quiz,537e5c0e79881021c85e0649,"In the news: extreme weight loss, superior memory and swimming ability. Test your knowledge of this week’s health news.","The Weekly Health Quiz In the news: extreme weight loss, superior memory and swimming ability. Test your knowledge of this week’s health news.  ",Interactive Feature
113,,2014-05-19,Extreme Memory,537a966a798810409c9de500,The world’s best “memory athletes” in competition.,Extreme Memory The world’s best “memory athletes” in competition.  ,Video
114,,2014-05-19,Rating a Health Law’s Success,537a7753798810409c9de4a9,Scientists will look to certain diseases to measure the effectiveness of the Affordable Care Act.,Rating a Health Law’s Success Scientists will look to certain diseases to measure the effectiveness of the Affordable Care Act.  ,Interactive Feature
115,,2014-05-16,Ask Well | Downsides of Taking Truvada?,53768f3f7988107640d67a54,Readers asked Well about the preventative drug Truvada following a C.D.C. recommendation that all Americans at risk for H.I.V. take this daily pill that has been shown to prevent infection.,Ask Well | Downsides of Taking Truvada? Readers asked Well about the preventative drug Truvada following a C.D.C. recommendation that all Americans at risk for H.I.V. take this daily pill that has been shown to prevent infection.  ,Video
116,,2014-05-16,The Weekly Health Quiz,537a345d798810409c9de3b2,"In the news: lab mice, fighting AIDS and exercises for back conditions. Test your knowledge of this week’s health news.","The Weekly Health Quiz In the news: lab mice, fighting AIDS and exercises for back conditions. Test your knowledge of this week’s health news.  ",Interactive Feature
117,,2014-05-09,Ask Well: Should I Get a Polio Booster?,536d379c7988102f0a43a270,The World Health Organization has declared polio a global health emergency. The Times’s Donald G. McNeil Jr. answers readers’ questions about the vaccine.,Ask Well: Should I Get a Polio Booster? The World Health Organization has declared polio a global health emergency. The Times’s Donald G. McNeil Jr. answers readers’ questions about the vaccine.  ,Video
118,,2014-05-09,The Weekly Health Quiz,536bd25b798810204eca0e2d,"In the news: boosting memory, vaccine robots and statin use by women. Test your knowledge of this week’s health news.","The Weekly Health Quiz In the news: boosting memory, vaccine robots and statin use by women. Test your knowledge of this week’s health news.  ",Interactive Feature
119,,2014-05-07,"<a href=""http://well.blogs.nytimes.com/ask/well/questions/recent"">Ask Well: New Truvada Recommendations</a>",5373e2f6798810753d089521,"Do you have a question about Truvada? Or the new recommendation that all Americans at high risk for H.I.V. take this drug? Ask Well. Your question may be answered by our reporter, Donald G. McNeil, Jr.","<a href=""http://well.blogs.nytimes.com/ask/well/questions/recent"">Ask Well: New Truvada Recommendations</a> Do you have a question about Truvada? Or the new recommendation that all Americans at high risk for H.I.V. take this drug? Ask Well. Your question may be answered by our reporter, Donald G. McNeil, Jr.  ",Interactive Feature
120,,2014-05-07,"<a href=""http://well.blogs.nytimes.com/ask/well/questions/recent"">Ask Well: Polio Vaccine</a>",536917df7988100a9d77ffd8,"Do you have a question about the polio vaccine? Ask Well. Your question may be answered by our reporter, Donald G. McNeil, Jr.","<a href=""http://well.blogs.nytimes.com/ask/well/questions/recent"">Ask Well: Polio Vaccine</a> Do you have a question about the polio vaccine? Ask Well. Your question may be answered by our reporter, Donald G. McNeil, Jr.  ",Interactive Feature
121,,2014-05-02,The Weekly Health Quiz,5362990779881006200b4f1d,"In the news: walking’s benefits, nail salon risks and a new vaccine. Test your knowledge of this week’s health news.","The Weekly Health Quiz In the news: walking’s benefits, nail salon risks and a new vaccine. Test your knowledge of this week’s health news.  ",Interactive Feature
122,,2014-04-25,The Weekly Health Quiz,5359682e7988102b608f360d,"In the news: pricey pills, high altitudes and avocados. Test your knowledge of this week’s health news.","The Weekly Health Quiz In the news: pricey pills, high altitudes and avocados. Test your knowledge of this week’s health news.  ",Interactive Feature
123,,2014-04-18,The Weekly Health Quiz,53516434798810363105db8c,"In the news: a new Passover food, painkillers during pregnancy and exercise cool-downs. Test your knowledge of this week’s health news.","The Weekly Health Quiz In the news: a new Passover food, painkillers during pregnancy and exercise cool-downs. Test your knowledge of this week’s health news.  ",Interactive Feature
124,,2014-04-11,The Weekly Health Quiz,5346f73f7988105b950094cf,"In the news: exercise enjoyment, Medicare dollars and pregnancy risks. Test your knowledge of this week’s health news.","The Weekly Health Quiz In the news: exercise enjoyment, Medicare dollars and pregnancy risks. Test your knowledge of this week’s health news.  ",Interactive Feature
125,,2014-04-09,How Much Medicare Pays For Your Doctor’s Care,5344d1647988106ede7d9902,"Use the form below to find a doctor or other medical professional among the more than 800,000 health care providers that received payments in 2012 from Medicare Part B, which covers doctor visits, tests and other treatments. Payments may also cover overhead, such as staff salaries and drug costs. In some cases, when doctors work as salaried employees of group practices, the payments that show up under their names go to their institutions.","How Much Medicare Pays For Your Doctor’s Care Use the form below to find a doctor or other medical professional among the more than 800,000 health care providers that received payments in 2012 from Medicare Part B, which covers doctor visits, tests and other treatments. Payments may also cover overhead, such as staff salaries and drug costs. In some cases, when doctors work as salaried employees of group practices, the payments that show up under their names go to their institutions.  ",Interactive Feature
126,,2014-04-04,The Weekly Health Quiz,533dcb86798810364f64c71c,"In the news: blood pressure, smoking bans and weight gain. Test your knowledge of this week’s health news.","The Weekly Health Quiz In the news: blood pressure, smoking bans and weight gain. Test your knowledge of this week’s health news.  ",Interactive Feature
127,,2014-03-28,The Weekly Health Quiz,53346d487988101d8703301c,"In the news: bone-building exercises, smoking rates and norovirus. Test your knowledge of this week’s health news.","The Weekly Health Quiz In the news: bone-building exercises, smoking rates and norovirus. Test your knowledge of this week’s health news.  ",Interactive Feature
128,,2014-03-27,Ten Key Questions on Health Care Enrollment,5334b5707988101d87033157,Answers to some key questions about health care enrollment.,Ten Key Questions on Health Care Enrollment Answers to some key questions about health care enrollment.  ,Interactive Feature
129,,2014-03-24,An Implant to Prevent Seizures,53308c5579881006c5ed8f8a,NeuroPace’s RNS system is an implantable device that prevents seizures in patients plagued by epilepsy.,An Implant to Prevent Seizures NeuroPace’s RNS system is an implantable device that prevents seizures in patients plagued by epilepsy.  ,Video
130,,2014-03-21,The Weekly Health Quiz,532b530579881020c2cd362d,"In the news: sleeping teenagers, house pests and toxic fish. Test your knowledge of this week’s health news.","The Weekly Health Quiz In the news: sleeping teenagers, house pests and toxic fish. Test your knowledge of this week’s health news.  ",Interactive Feature
131,,2014-03-14,The Weekly Health Quiz,5322068e7988107408f44e1b,"in the news: concussions, fitness trackers and sleep. Test your knowledge of this week’s health news.","The Weekly Health Quiz in the news: concussions, fitness trackers and sleep. Test your knowledge of this week’s health news.  ",Interactive Feature
132,,2014-03-10,Check Your Head,531e4d37798810216d498665,"A high-tech tool to combat concussion damage, the Reebok Checklight is a sensor worn under the helmet that lights up upon significant impact.","Check Your Head A high-tech tool to combat concussion damage, the Reebok Checklight is a sensor worn under the helmet that lights up upon significant impact.  ",Video
133,,2014-03-10,Walk at Work,531e4452798810216d498648,"Is a treadmill desk worth the high cost? A New York Times reporter, Amy Harmon, puts one to the test at work.","Walk at Work Is a treadmill desk worth the high cost? A New York Times reporter, Amy Harmon, puts one to the test at work.  ",Video
134,,2014-03-10,The Fork Says Slow Down,531e441c798810216d498646,Catherine Saint Louis knows she’s a fast eater. She hopes the HapiFork can undo some bad habits.,The Fork Says Slow Down Catherine Saint Louis knows she’s a fast eater. She hopes the HapiFork can undo some bad habits.  ,Video
